lang	dataset	user_type	original_id	gender	segment	tgt	raw_word_count	time_to_edit	suggestion	secs_per_word	parsed_time_to_edit	last_translation	HTER
es	mtgen_a	professional	1070	M	As a writer, I feel absolutely at liberty to cross over boundaries.	Como escritor siento que tengo plena libertad para traspasar fronteras.	12	16524	Como escritor, me siento absolutamente en libertad de cruzar fronteras.	1.4	0:00:17	Como escritor, me siento absolutamente libre para cruzar fronteras.	25.0
es	mtgen_a	professional	345	M	Lie was editor-in-chief for Det 20de Aarhundre ('The 20th Century') from 1919 to 1921.	Lie fue editor jefe para Det 20de Aarhundre ('The 20th Century') desde 1919.	14	0	Lie fue editor en jefe de Det 20de Aarhundre ('El siglo XX') de 1919 a 1921.	0.0	0:00:00	Lie fue editor en jefe de Det 20de Aarhundre ('El siglo XX') de 1919 a 1921.	0.0
es	mtgen_a	professional	93	M	At the 1917 National Convention of the Socialist Party, Spargo was the author of a minority resolution in the Committee on War and Militarism calling for American support of the Allied war effort as the least onerous alternative facing the socialist movement.	En la Convención del Partido Socialista de 1917, Spargo fue el autor de una resolución minoritaria en la Comisión de Guerra y Militarismo que pedía el apoyo estadounidense al esfuerzo bélico de los Aliados como la alternativa menos onerosa a la que se enfrentaba el movimiento socialista.	42	58799	En la Convención Nacional del Partido Socialista de 1917, Spargo fue el autor de una resolución minoritaria en el Comité de Guerra y Militarismo pidiendo el apoyo estadounidense al esfuerzo bélico aliado como la alternativa menos onerosa que enfrenta el movimiento socialista.	1.4	0:00:59	En la Convención Nacional del Partido Socialista de 1917, Spargo fue el autor de una resolución minoritaria en el Comité de Guerra y Militarismo que pedía el apoyo estadounidense al esfuerzo bélico aliado como la alternativa menos onerosa para el movimiento socialista.	6.8181818181818175
es	mtgen_a	professional	588	M	Bulaja was the originator, editor-in-chief, manager, director and designer of the project.	Bulaja fue el creador, editor en jefe, gerente, director y diseñador del proyecto.	12	0	Bulaja fue el creador, editor en jefe, gerente, director y diseñador del proyecto.	0.0	0:00:00	Bulaja fue el creador, editor en jefe, gerente, director y diseñador del proyecto.	0.0
es	mtgen_a	professional	696	M	Professor Bojic has rich research experience in various fields including energy recovery, thermal comfort, finite-time thermodynamics, Integration, thermo economy, Global warming, air conditioning engineering, etc.	El profesor Bojic tiene una gran experiencia en investigación en varios campos, como recuperación energética, comodidad térmica, termodinámica finita en el tiempo, integración, economía térmica, calentamiento global, aire acondicionado, ingeniería, etc.	25	21631	El profesor Bojic tiene una rica experiencia en investigación en diversos campos, incluida la recuperación de energía, el confort térmico, la termodinámica de tiempo finito, la integración, la termoeconomía, el calentamiento global, la ingeniería de aire acondicionado, etc.	0.9	0:00:22	El profesor Bojic tiene una amplia experiencia en investigación en diversos campos, incluida la recuperación de energía, el confort térmico, la termodinámica de tiempo finito, la integración, la termoeconomía, el calentamiento global, la ingeniería de aire acondicionado, etc.	2.127659574468085
es	mtgen_a	professional	998	M	Denz is an editor for Physik Journal, Annalen der Physik and Advanced Optical Materials.	Denz es editor de Physik Journal, Annalen der Physik y Advanced Optical Materials.	14	26455	Denz es editor de Physics Journal, Annals of Physics and Advanced Optical Materials.	1.9	0:00:26	Denz es editor de Physics Journal, Annals of Physics y Advanced Optical Materials.	6.666666666666667
es	mtgen_a	professional	61	M	Etzioni is the author of over 30 books.	Etzioni es el autor de más de 30 libros.	8	0	Etzioni es autor de más de 30 libros.	0.0	0:00:00	Etzioni es autor de más de 30 libros.	0.0
es	mtgen_a	professional	442	M	Gaddafi remained commander in chief of the armed forces and effective head of state.	Gaddafi permaneció como comandante jefe de las fuerzas armadas y jefe del estado en efecto.	14	0	Gadafi siguió siendo comandante en jefe de las fuerzas armadas y jefe de Estado efectivo.	0.0	0:00:00	Gadafi siguió siendo comandante en jefe de las fuerzas armadas y jefe de Estado efectivo.	0.0
es	mtgen_a	professional	30	M	This commencement of a business connection was soon followed by a personal acquaintance between author and publisher, which ripened into intimacy.	Este inicio de una conexión de negocios fue sucedida pronto por un conocimiento personal entre el autor y el editor, que derivó en intimidad.	21	56429	A este comienzo de una conexión comercial pronto le siguió un conocimiento personal entre el autor y el editor, que maduró hasta convertirse en una intimidad.	2.7	0:00:56	A este comienzo de una relación comercial pronto le siguió un conocimiento personal entre el autor y el editor, que maduró hasta convertirse en intimidad.	7.142857142857142
es	mtgen_a	professional	213	M	The teacher soon takes maternity leave, and for some time the team is on hiatus.	El maestro pronto se toma la licencia de paternidad, y durante algún tiempo el equipo está en pausa.	15	11879	La profesora pronto se toma la baja por maternidad y durante algún tiempo el equipo hace una pausa.	0.8	0:00:12	El profesor pronto se toma la baja por paternidad y durante algún tiempo el equipo hace una pausa.	15.789473684210526
es	mtgen_a	professional	451	M	Zelikova is an ecosystem scientist, filmmaker, and activist.	Zelikova es científico de ecosistemas, cineasta, y activista.	8	62830	Zelikova es científica de ecosistemas, cineasta y activista.	7.9	0:01:03	Zelikova es científico de ecosistemas, cineasta y activista.	10.0
es	mtgen_a	professional	194	M	Albers was a designer who worked primarily in textiles and, late in life, with printmaking.	Albers fue un diseñador que trabajó principalmente en textiles y, en sus últimos años, en grabado.	15	46740	Albers fue un diseñador que trabajó principalmente en el sector textil y, más tarde, en el grabado.	3.1	0:00:47	Albers fue un diseñador que trabajó principalmente en el sector textil y, más tarde, en el grabado.	0.0
es	mtgen_a	professional	791	M	During the 2-year period between 1506-1508 Achillini was a Professor at the University of Padua.	Durante el período de dos años entre 1506-1508 Achillini fue Profesor en la Universidad de Padua.	18	13426	Durante el período de dos años comprendido entre 1506 y 1508, Achillini fue profesor en la Universidad de Padua.	0.7	0:00:13	Durante el período de dos años comprendido entre 1506 y 1508, Achillini fue profesor en la Universidad de Padua.	0.0
es	mtgen_a	professional	714	M	Despite these opportunities in athletics and commercial art, Bellows desired success as a painter.	A pesar de estas oportunidades en atletismo y arte comercial, Bellows deseaba tener éxito como pintor.	14	0	A pesar de estas oportunidades en el atletismo y el arte comercial, Bellows deseaba tener éxito como pintor.	0.0	0:00:00	A pesar de estas oportunidades en el atletismo y el arte comercial, Bellows deseaba tener éxito como pintor.	0.0
es	mtgen_a	professional	70	M	From the beginning Zigliara was a student of uncommon brilliancy.	Desde el principio, Zigliara fue un estudiante de un brillo poco común.	10	0	Desde el principio Zigliara fue un estudiante de una brillantez poco común.	0.0	0:00:00	Desde el principio Zigliara fue un estudiante de una brillantez poco común.	0.0
es	mtgen_a	professional	472	M	Pontzer joined the National Center for Complementary and Integrative Health (NCCIH) as a scientific review officer in 2002.	Pontzer se unió al Centro Nacional de Salud Complementaria e Integradora como revisor científico en 2002.	18	0	Pontzer se incorporó al Centro Nacional de Salud Complementaria e Integrativa (NCCIH) como responsable de revisión científica en 2002.	0.0	0:00:00	Pontzer se incorporó al Centro Nacional de Salud Complementaria e Integrativa (NCCIH) como responsable de revisión científica en 2002.	0.0
es	mtgen_a	professional	177	M	The performance ran for six nights, which was regarded as a good run for an unknown author.	La presentación duró seis noches, lo que fue considerado bueno para un autor desconocido.	17	0	La actuación duró seis noches, lo que se consideró una buena duración para un autor desconocido.	0.0	0:00:00	La actuación duró seis noches, lo que se consideró una buena duración para un autor desconocido.	0.0
es	mtgen_a	professional	521	M	After leaving high school, Paulini worked in a retail clothing store and became a full-time musician.	Después de dejar el instituto, Paulini trabajó en un comercio de ropa y se hizo músico a tiempo completo.	16	0	Después de dejar la escuela secundaria, Paulini trabajó en una tienda de ropa y se convirtió en músico a tiempo completo.	0.0	0:00:00	Después de dejar la escuela secundaria, Paulini trabajó en una tienda de ropa y se convirtió en músico a tiempo completo.	0.0
es	mtgen_a	professional	947	M	Hamidullah founded a monthly magazine called the Mirror, and became its editor and publisher in 1952.	Hamidullah fundó una revista mensual llamada the Mirror, y se convirtió en su editor y publicista en 1952.	16	61825	Hamidullah fundó una revista mensual llamada Mirror y se convirtió en su editor y editor en 1952.	3.9	0:01:02	Hamidullah fundó una revista mensual llamada Mirror y se convirtió en su editor en 1952.	11.11111111111111
es	mtgen_a	professional	49	M	Although an excellent teacher, and especially competent in practical work, Waagen, who was a most loyal Catholic, had little prospect of obtaining a professorship at the University of Munich.	Aunque era un excelente profesor y especialmente competente en los trabajos prácticos, Waagen, que era un católico muy fiel, tenía pocas posibilidades de obtener una cátedra en la Universidad de Munich.	29	13592	Aunque era un profesor excelente y especialmente competente en el trabajo práctico, Waagen, que era un católico muy leal, tenía pocas perspectivas de obtener una cátedra en la Universidad de Munich.	0.5	0:00:14	Aunque era un profesor excelente y especialmente competente en el trabajo práctico, Waagen, que era un católico muy leal, tenía pocas perspectivas de obtener una cátedra en la Universidad de Múnich.	2.857142857142857
es	mtgen_a	professional	169	M	McSherry is also recognized as a teacher.	McSherry también es reconocido como profesor.	7	8090	McSherry también es reconocida como maestra.	1.2	0:00:09	McSherry también es reconocido como maestro.	28.57142857142857
es	mtgen_a	professional	739	M	Disher received the 1919 Helms Award for the most outstanding amateur athlete from Australasia.	Disher recibió en 1919 el premio Helms al atleta aficionado más destacado de Australasia.	14	0	Disher recibió el premio Helms de 1919 al atleta aficionado más destacado de Australasia.	0.0	0:00:00	Disher recibió el premio Helms de 1919 al atleta aficionado más destacado de Australasia.	0.0
es	mtgen_a	professional	407	M	As a young engineer, Dornier first worked on strength calculations at the Nagel Engineering Works in Karlsruhe.	Al ser un ingeniero joven, Dornier trabajó primero en cálculos de fuerza en Nagel Engineering Works en Karlsruhe.	17	0	Cuando era un joven ingeniero, Dornier trabajó por primera vez en cálculos de resistencia en Nagel Engineering Works en Karlsruhe.	0.0	0:00:00	Cuando era un joven ingeniero, Dornier trabajó por primera vez en cálculos de resistencia en Nagel Engineering Works en Karlsruhe.	0.0
es	mtgen_a	professional	980	M	Hawkes was a research assistant at the Institute of Archaeology from 1959 to 1973.	Hawkes fue asistente investigador en el Instituto de Arqueología de 1959 a 1973	14	0	Hawkes fue asistente de investigación en el Instituto de Arqueología de 1959 a 1973.	0.0	0:00:00	Hawkes fue asistente de investigación en el Instituto de Arqueología de 1959 a 1973.	0.0
es	mtgen_a	professional	294	M	I want to make abundantly clear to you that this album is not a reflection of myself as an artist but is solely the conception of Curb Records, and for that I am truly and deeply sorry.	Quiero que te quede muy claro que este álbum no es un reflejo de mi como artista, sino que es la concepción de Curb Records y por ello estoy profundamente apenado.	37	0	Quiero dejarles muy claro que este álbum no es un reflejo de mí como artista, sino únicamente la concepción de Curb Records, y por eso lo siento verdadera y profundamente.	0.0	0:00:00	Quiero dejarles muy claro que este álbum no es un reflejo de mí como artista, sino únicamente la concepción de Curb Records, y por eso lo siento verdadera y profundamente.	0.0
es	mtgen_a	professional	1061	M	Pickles returned to the University of Canterbury, rising to full professor.	Pickles volvió a la Universidad de Canterbury y se hizo profesor titular.	11	0	Pickles regresó a la Universidad de Canterbury y ascendió a profesor titular.	0.0	0:00:00	Pickles regresó a la Universidad de Canterbury y ascendió a profesor titular.	0.0
es	mtgen_a	professional	911	M	Since 1993, Auhagen has worked at the University of Freiburg, first as a research assistant, since 1995 as a research associate, in the area Transitions and tensions between orality and scribality.	Desde 1993 Auhagen ha trabajado en la Universidad de Friburgo, primero como asistente de investigación; desde 1995 como asociado de investigación en área de transiciones y tensiones entre la oralidad y la escritura.	31	0	Desde 1993, Auhagen trabaja en la Universidad de Friburgo, primero como asistente de investigación y desde 1995 como investigador asociado, en el área Transiciones y tensiones entre oralidad y escritura.	0.0	0:00:00	Desde 1993, Auhagen trabaja en la Universidad de Friburgo, primero como asistente de investigación y desde 1995 como investigador asociado, en el área Transiciones y tensiones entre oralidad y escritura.	0.0
es	mtgen_a	professional	703	M	Catasse is a Chilean painter of international recognition.	Catasse es un pintor chileno con reconocimiento internacional.	8	0	Catasse es un pintor chileno de reconocimiento internacional.	0.0	0:00:00	Catasse es un pintor chileno de reconocimiento internacional.	0.0
es	mtgen_a	professional	1025	F	Politkovskaya worked for Izvestia from 1982 to 1993 as a reporter and editor of the emergencies and accidents section.	Politkovskaya trabajó para Izvestia de 1982 a 1993 como reportera y editora de la sección de urgencias y accidentes.	19	0	Politkovskaya trabajó para Izvestia de 1982 a 1993 como reportera y editora de la sección de emergencias y accidentes.	0.0	0:00:00	Politkovskaya trabajó para Izvestia de 1982 a 1993 como reportera y editora de la sección de emergencias y accidentes.	0.0
es	mtgen_a	professional	849	F	It was staffed by a matron, storekeeper, clerk, four assistants to matron, a portress, gate keeper and constable and seven monitresses.	Las empleadas era una matrona, una tendera, una oficinista, cuatro asistentes de la matrona, una portera, una conserje, una agente y siete monitoras.	21	130502	Estaba atendido por una matrona, un tendero, un empleado, cuatro asistentes de la matrona, una portera, un portero y un alguacil y siete vigilantes.	6.2	0:02:11	Las empleadas eran una matrona, una tendera, una empleada, cuatro asistentas de la matrona, una portera, una guarda y una alguacila y siete vigilantes.	40.0
es	mtgen_a	professional	565	F	Andreeva then worked as a press officer for the Bulgarian commissioner.	Andreeva luego trabajó como funcionaria de prensa para el comisionado búlgaro.	11	13689	Andreeva luego trabajó como responsable de prensa del comisario búlgaro.	1.2	0:00:14	Andreeva luego trabajó como responsable de prensa de la comisaria búlgara.	36.36363636
es	mtgen_a	professional	879	F	MacDonald also served as an editor and writer at Publishers Weekly.	MacDonald también ejerció como editora y escritora en Publishers Weekly.	11	22829	MacDonald también se desempeñó como editor y escritor en Publishers Weekly.	2.1	0:00:23	MacDonald también trabajó como editora y escritora en Publishers Weekly.	33.33333333
es	mtgen_a	professional	877	F	Seidelman earned an MFA from NYU's Tisch School of the Arts and is an adjunct professor in the school's film department, overseeing students' thesis films.	Seidelman obtuvo un MFA en la Facultad Tisch de Artes de la Universidad de Nueva York y es profesora adjunta en el departamento cinematográfico de la facultad, donde supervisa las películas de las tesis de los estudiantes.	25	80550	Seidelman obtuvo un MFA de la Escuela de Artes Tisch de la Universidad de Nueva York y es profesor adjunto en el departamento de cine de la escuela, supervisando las películas de tesis de los estudiantes.	3.2	0:01:21	Seidelman obtuvo un Máster de Bellas Artes en la Escuela de Artes Tisch de la Universidad de Nueva York y es profesora adjunta en el departamento de cine de la escuela, supervisando las películas de tesis de las estudiantes.	18.42105263
es	mtgen_a	professional	582	F	Alsop is to hold the title of chief conductor designate with immediate effect, through the 2018–2019 season.	Alsop va a ostentar el título de directora jefe designada con efecto inmediato durante la temporada 2018-2019.	18	14896	Alsop ostentará el título de director titular designado con efecto inmediato, durante la temporada 2018-2019.	0.8	0:00:15	Alsop ostentará el título de directora titular designada con efecto inmediato, durante la temporada 2018-2019.	10.52631579
es	mtgen_a	professional	682	F	Grunberg is a prolific and versatile writer.	Grunberg es una prolífica y versátil escritora.	7	7906	Grunberg es un escritor prolífico y versátil.	1.1	0:00:08	Grunberg es una escritora prolífica y versátil.	37.5
es	mtgen_a	professional	1016	F	Balukas was not just talented at pool but was an all-around good athlete.	Balukas no solo tenía talento en el billar sino que era una buena atleta en todos los aspectos.	13	14407	Balukas no sólo tenía talento en el billar, sino que también era un buen atleta en todos los aspectos.	1.1	0:00:14	Balukas no solo tenía talento en el billar, sino que también era una buena atleta en todos los aspectos.	14.28571429
es	mtgen_a	professional	1038	F	Machar was a prolific writer.	Machar fue una escritora prolífica.	5	6714	Machar fue un escritor prolífico.	1.3	0:00:07	Machar fue una escritora prolífica.	50.0
es	mtgen_a	professional	1054	F	Unprepared lawyers suffered the consequences, but the vigorous questioning was an aid to lawyers seeking to tailor their arguments to the judge's concerns.	Las abogadas sin preparación sufrieron las consecuencias, pero el intenso interrogatorio ayudó a las abogadas que buscaban ajustar sus argumentos a las preocupaciones de la jueza.	23	33542	Los abogados no preparados sufrieron las consecuencias, pero el enérgico interrogatorio fue de ayuda para los abogados que buscaban adaptar sus argumentos a las preocupaciones del juez.	1.5	0:00:34	Las abogadas no preparadas sufrieron las consecuencias, pero el enérgico interrogatorio fue de ayuda para las abogadas que buscaban adaptar sus argumentos a las preocupaciones de la jueza.	27.5862069
es	mtgen_a	professional	834	F	Hiller was elected a member of the Prussian Academy of Arts in 1849, and in 1868 received the title of doctor from the University of Bonn.	Hiller fue elegida miembro de la Academia de Artes de Prusia en 1849, y en 1868 recibió el título de doctora por la Universidad de Bonn.	26	28206	Hiller fue elegido miembro de la Academia Prusiana de las Artes en 1849 y en 1868 recibió el título de doctor por la Universidad de Bonn.	1.1	0:00:28	Hiller fue elegida miembro de la Academia Prusiana de las Artes en 1849 y en 1868 recibió el título de doctora por la Universidad de Bonn.	7.407407407
es	mtgen_a	professional	756	F	The defence lawyer told the court that Q was a fantasist.	La abogada defensora le dijo a la corte que Q era fantasiosa.	11	17327	El abogado defensor dijo al tribunal que Q era un fantasioso.	1.6	0:00:17	La abogada defensora dijo al tribunal que Q era una fantasiosa.	41.66666667
es	mtgen_a	professional	657	F	Toole became the editor of the news section of the school newspaper, and maintained high marks throughout high school.	Toole llegó a ser la editora de la sección de noticias en el periódico escolar y obtuvo notas altas durante todo el instituto.	19	12438	Toole se convirtió en editor de la sección de noticias del periódico escolar y mantuvo altas calificaciones durante toda la escuela secundaria.	0.7	0:00:12	Toole se convirtió en editora de la sección de noticias del periódico escolar y mantuvo altas calificaciones durante toda la escuela secundaria.	4.347826087
es	mtgen_a	professional	790	F	It was significant that the doctor was not an employee of the attending physician, but was only visiting the hospital and had responded to a Dr. Stork page, and had not asked or expected to be paid.	Fue significativo que la doctora no fuera una empleada de la médica al cargo, sino que simplemente estuviera visitando el hopital y hubiera respondido a una página de la Dra. Stork, y no hubiera pedido ni esperado un pago.	37	73976	Era significativo que el médico no era empleado del médico tratante, sino que solo estaba visitando el hospital y había respondido a una página del Dr. Stork, y no había pedido ni esperado que le pagaran.	2.0	0:01:14	Era significativo que la médica no era empleada de la médica responsable, sino que solo estaba visitando el hospital y había respondido a un busca de la Dra. Stork, y no había pedido ni esperado que le pagaran.	30.0
es	mtgen_a	professional	712	F	Professor Weirdo's nemesis was Professor Fruitcake, another mad scientist who lived in a castle on an opposite hill.	La némesis de la profesora Weirdo era la profesora Fruitcake, otra científica loca que vivía en un castillo en la colina de enfrente.	18	26321	El enemigo del profesor Weirdo era el profesor Fruitcake, otro científico loco que vivía en un castillo en una colina opuesta.	1.5	0:00:26	La enemiga de la profesora Weirdo era la profesora Fruitcake, otra científica loca que vivía en un castillo en una colina opuesta.	43.47826087
es	mtgen_a	professional	964	F	With medicine strong in the family, it was natural for Hogg to become a doctor.	Con la medicina fuerte en la familia, era natural que Hogg se convirtiera en doctora.	15	35462	Con la medicina en la familia, era natural que Hogg se convirtiera en médico.	2.4	0:00:35	Con la medicina muy presente en la familia, era natural que Hogg se convirtiera en médica.	18.75
es	mtgen_a	professional	1079	F	Janeway was a judge for the National Book Awards in 1955 and for the Pulitzer Prize in 1971.	Janeway fue jueza de los Premios Nacionales del Libro en 1955 y del Premio Pulitzer en 1971.	18	6863	Janeway fue juez de los Premios Nacionales del Libro en 1955 y del Premio Pulitzer en 1971.	0.4	0:00:07	Janeway fue jueza de los Premios Nacionales del Libro en 1955 y del Premio Pulitzer en 1971.	5.555555556
es	mtgen_a	professional	648	F	This occurs in the opening scene of the film, set in the 1830s, when Disraeli was still a writer and a famous dandy.	Esto ocurre en la escena inicial de la película, establecida en los años 1830, cuando Disraeli era todavía una escritora y famosa dandi.	23	17687	Esto ocurre en la escena inicial de la película, ambientada en la década de 1830, cuando Disraeli todavía era un escritor y un famoso dandy.	0.8	0:00:18	Esto ocurre en la escena inicial de la película, ambientada en la década de 1830, cuando Disraeli todavía era una escritora y una famosa dandy.	14.28571429
es	mtgen_a	professional	771	F	Roh said, We'll continue to support Professor Hwang.	"Roh dijo: ""Seguiremos apoyando a la profesora Hwang""."	9	10058	Roh dijo: Seguiremos apoyando al profesor Hwang.	1.1	0:00:11	Roh dijo: Seguiremos apoyando a la profesora Hwang.	33.33333333
es	mtgen_a	professional	564	F	Gavine-Hlady also was awarded the track and field award for most improved coach.	Gavine-Hlady también recibió el premio de atletismo para la entrenadora de mayor mejora.	13	25923	Gavine-Hlady también recibió el premio de atletismo al entrenador que más mejoró.	2.0	0:00:26	Gavine-Hlady también recibió el premio de atletismo a la entrenadora que más mejoró.	23.07692308
es	mtgen_a	professional	1008	F	DioGuardi served as a judge on American Idol for its eighth and ninth seasons.	DioGuardi ejerció como jueza en American Idol en la octava y la novena temporada.	14	45851	DioGuardi se desempeñó como juez en American Idol durante su octava y novena temporada.	3.3	0:00:46	DioGuardi ejerció como jueza en American Idol durante su octava y su novena temporada.	26.66666667
es	mtgen_a	professional	872	F	It has specialist art status, became an academy in 2011 and was judged to be good by Ofsted in 2013, at which time there were 825 pupils on roll, including those in the co-educational sixth form.	Tiene el estatus de especialista en arte, se convirtió en una academia en 2011 y la Ofsted la consideró buena en 2013, momento en el que había 825 alumnas matriculadas, incluidas las de sexto curso mixto.	36	63671	Tiene estatus de especialista en arte, se convirtió en academia en 2011 y Ofsted lo consideró bueno en 2013, momento en el que había 825 alumnos inscritos, incluidos los del sexto curso mixto.	1.8	0:01:04	Tiene estatus de especialista en arte, se convirtió en academia en 2011 y Ofsted la consideró buena en 2013, momento en el que había 825 alumnos inscritos, incluidos los del sexto curso mixto.	5.405405405
es	mtgen_a	professional	574	F	As of 2020 Guzman is the CEO and founder of Tijiko, a company centered on digital coaching.	A fecha de 2020, Guzman es la consejera delegada y fundadora de Tijiko, una empresa centrada en entrenamiento digital.	17	26073	A partir de 2020, Guzmán es el director ejecutivo y fundador de Tijiko, una empresa centrada en el coaching digital.	1.5	0:00:27	A partir de 2020, Guzmán es la directora ejecutiva y fundadora de Tijiko, una empresa centrada en el coaching digital.	17.39130435
es	mtgen_a	professional	814	F	Camporeale was an assistant coach at Essendon from 2007 to 2010.	Camporeale fue entrenadora adjunta en el Essendon desde 2007 hasta 2010.	11	8972	Camporeale fue entrenador asistente en Essendon de 2007 a 2010.	0.8	0:00:09	Camporeale fue entrenadora asistente en Essendon de 2007 a 2010.	9.090909091
es	mtgen_a	professional	855	F	Tilling was promoted to professor of medical statistics in 2011.	Tilling fue ascendida a profesora de estadística médica en 2011.	10	10550	Tilling fue ascendido a profesor de estadística médica en 2011.	1.1	0:00:11	Tilling fue ascendida a profesora de estadística médica en 2011.	18.18181818
es	mtgen_a	professional	668	F	During the summer of 1997, Schwarzenbach worked as a freelance writer and contributed several reviews of video games for GameSpot.	Durante el verano de 1997 Schwarzenbach trabajó como escritora autónoma y escribió varias reseñas de videojuegos para GameSpot.	20	13933	Durante el verano de 1997, Schwarzenbach trabajó como escritor independiente y contribuyó con varias reseñas de videojuegos para GameSpot.	0.7	0:00:14	Durante el verano de 1997, Schwarzenbach trabajó como escritora independiente y contribuyó con varias reseñas de videojuegos para GameSpot.	4.761904762
es	mtgen_a	professional	686	F	A strictly orthodox theologian and a clear writer, Luthardt became widely appreciated as the author of apologetic lectures.	Luthardt, una teóloga estrictamente ortodoxa y escritora clara, llegó a ser muy apreciada como autora de sermones de arrepentimiento.	18	21997	Luthardt, un teólogo estrictamente ortodoxo y un escritor claro, llegó a ser ampliamente apreciado como autor de conferencias apologéticas.	1.2	0:00:22	Luthardt, una teóloga estrictamente ortodoxa y un escritora clara, llegó a ser ampliamente apreciada como autora de conferencias apologéticas.	31.81818182
es	mtgen_a	professional	925	F	Sowunmi was appointed Professor of Palynology and Environmental Archaeology in 1982.	Sowunmi fue nombrada profesora de Palinología y Arqueología Medioambiental en 1982.	11	9181	Sowunmi fue nombrado profesor de Palinología y Arqueología Ambiental en 1982.	0.8	0:00:09	Sowunmi fue nombrada profesora de Palinología y Arqueología Ambiental en 1982.	16.66666667
es	mtgen_a	professional	976	F	Peck, Class of 1906 Professor in the School of Engineering.	Peck, promoción de 1906, profesora en la Facultad de Ingeniería.	10	9424	Peck, profesor de la promoción de 1906 en la Escuela de Ingeniería.	0.9	0:00:09	Peck, profesora de la promoción de 1906 en la Escuela de Ingeniería.	7.142857143
es	mtgen_a	professional	822	F	František was made an instructor, flying obsolescent Potez 25, Breguet 19, PWS-26, RWD 8, RWD-14 Czapla and Lublin R-XIII aircraft.	A František la hicieron instructora y voló los obsolescentes Potez 25, Breguet 19, PWS-26, RWD 8, RWD-14 Czapla y Lublin R-XIII.	22	14252	František se convirtió en instructor y voló aviones obsoletos Potez 25, Breguet 19, PWS-26, RWD 8, RWD-14 Czapla y Lublin R-XIII.	0.6	0:00:14	František se convirtió en instructora y voló aviones obsoletos Potez 25, Breguet 19, PWS-26, RWD 8, RWD-14 Czapla y Lublin R-XIII.	3.846153846
es	mtgen_a	professional	616	F	Both of them were granted chairs in the Darbar of the Commissioner in Sind and Collector of Nawabshah.	Ambas recibieron un puesto en el Darbar del comisionado de Sind y recaudador de Nawabshah.	18	175396	A ambos se les concedieron cátedras en el Darbar del Comisionado en Sind y Recaudador de Nawabshah.	9.7	0:02:55	A ambas se les concedieron cátedras en el Darbar del Comisionado en Sind y el Recaudador de Nawabshah.	11.11111111
es	mtgen_a	professional	770	F	When the Peruvian government decided to reopen an old Catholic seminary in Ayacucho and make it into a modern university dedicated to improving the condition of the region's impoverished native population, Morote joined the new institution as professor of anthropology and vice-rector.	Cuando el gobierno peruano decidió reabrir un antiguo seminario católico en Ayacucho y hacerlo una moderna universidad dedicada a mejorar las condiciones de la población nativa empobrecida de la región, Morote se unió a la nueva institución como profesora de antropología y vicerrectora.	42	15712	Cuando el gobierno peruano decidió reabrir un antiguo seminario católico en Ayacucho y convertirlo en una universidad moderna dedicada a mejorar las condiciones de la empobrecida población nativa de la región, Morote se unió a la nueva institución como profesor de antropología y vicerrector.	0.4	0:00:16	Cuando el gobierno peruano decidió reabrir un antiguo seminario católico en Ayacucho y convertirlo en una universidad moderna dedicada a mejorar las condiciones de la empobrecida población nativa de la región, Morote se unió a la nueva institución como profesora de antropología y vicerrectora.	4.347826087
es	mtgen_a	professional	893	F	Forsyth is a research Professor at the University of the Basque Country in Spain.	Forsyth es profesora investigadora en la Universidad del País Vasco en España.	14	7675	Forsyth es profesor investigador en la Universidad del País Vasco en España.	0.5	0:00:08	Forsyth es profesora investigadora en la Universidad del País Vasco en España.	15.38461538
es	mtgen_a	professional	658	F	Klaić wrote for the weekly Hrvatska lipa of the Croatian Party of Rights and was the editor of Vienac for several years (1882–1889), founded an orchestra and conducted it, promoting Croatian music.	Klaić escribió para el semanal Hrvatska lipa del Croatian Party of Rights y fue el editora de Vienac durante varios años, y fundó y condujo una orquesta, promoviendo la música Croata.	33	25880	Klaić escribió para el semanario Hrvatska lipa del Partido de los Derechos de Croacia y fue editor de Vienac durante varios años (1882-1889), fundó una orquesta y la dirigió, promoviendo la música croata.	0.8	0:00:26	Klaić escribió para el semanario Hrvatska lipa del Partido de los Derechos de Croacia y fue editora de Vienac durante varios años (1882-1889), fundó una orquesta y la dirigió, promoviendo la música croata.	2.5
es	mtgen_a	professional	1069	F	I thought this was because I was a wonderful writer, But it wasn't.	Pensé que era así porque era una escritora fabulosa, pero no lo era.	14	13552	Pensé que era porque era un escritor maravilloso, pero no lo era.	1.0	0:00:14	Pensé que era porque era una escritora maravillosa, pero no lo era.	21.42857143
es	mtgen_a	professional	798	F	McBrien published 25 books and was the general editor of the Encyclopedia of Catholicism.	McBrien publicó 25 libros y fue la editora general de la Enciclopedia del Catolicismo.	14	8410	McBrien publicó 25 libros y fue el editor general de la Enciclopedia del Catolicismo.	0.6	0:00:08	McBrien publicó 25 libros y fue la editora general de la Enciclopedia del Catolicismo.	13.33333333
